,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
79,0.10011420249938965,0.0006049739709368841,0.007113361358642578,7.337354141715661e-05,3,,75,"{'max_depth': 3, 'max_features': None, 'n_estimators': 75}",0.7397260273972602,0.75,0.7157534246575342,0.7328767123287672,0.711340206185567,0.7299392741138258,0.014518990727830802,20
80,0.03916916847229004,0.000679940136775289,0.0034232139587402344,0.0001363373249685751,5,auto,30,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 30}",0.726027397260274,0.7363013698630136,0.6986301369863014,0.7191780821917808,0.697594501718213,0.7155462976039166,0.015246244123340033,87
81,0.04518966674804688,0.0008075721262756123,0.0038207054138183595,3.452590803767088e-05,5,auto,35,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 35}",0.7328767123287672,0.7226027397260274,0.7123287671232876,0.7226027397260274,0.711340206185567,0.7203502330179352,0.00790676615922958,70
82,0.05141348838806152,0.0008052696044467153,0.004282855987548828,0.00010639738364225873,5,auto,40,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 40}",0.7294520547945206,0.702054794520548,0.7226027397260274,0.726027397260274,0.7044673539518901,0.716920868050652,0.011387127265481497,80
83,0.058295488357543945,0.0011703601016632382,0.004760026931762695,7.715455088356207e-05,5,auto,45,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 45}",0.7363013698630136,0.7465753424657534,0.7226027397260274,0.7226027397260274,0.7147766323024055,0.7285717648166454,0.011361688294356574,26
84,0.06424970626831054,0.0004247005340274524,0.005225753784179688,0.00010373905532676233,5,auto,50,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 50}",0.7294520547945206,0.7328767123287672,0.7157534246575342,0.7226027397260274,0.7079037800687286,0.7217177423151157,0.00907219995124797,62
85,0.07076234817504883,0.00035152697264657185,0.0057375431060791016,9.501750644394124e-05,5,auto,55,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 55}",0.7397260273972602,0.7226027397260274,0.7226027397260274,0.7157534246575342,0.7044673539518901,0.721030457091748,0.011459947219300612,67
86,0.07636656761169433,0.00044091733766144414,0.006104278564453125,6.788918697615965e-05,5,auto,60,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 60}",0.7363013698630136,0.7534246575342466,0.7157534246575342,0.7226027397260274,0.697594501718213,0.725135338699807,0.01885681777161565,45
87,0.08312425613403321,0.0003963352911603993,0.006526470184326172,2.565543442768156e-05,5,auto,65,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 65}",0.7226027397260274,0.7226027397260274,0.7191780821917808,0.7226027397260274,0.711340206185567,0.719665301511086,0.004368757824459402,71
88,0.08981280326843262,0.0005811869293356199,0.007086610794067383,7.641716781408759e-05,5,auto,70,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 70}",0.7328767123287672,0.708904109589041,0.7123287671232876,0.7226027397260274,0.7010309278350515,0.715548651320435,0.01109327495200336,85
89,0.09583301544189453,0.0004389442454529257,0.007468366622924804,0.00011650065698088546,5,auto,75,"{'max_depth': 5, 'max_features': 'auto', 'n_estimators': 75}",0.7431506849315068,0.708904109589041,0.708904109589041,0.7123287671232876,0.6907216494845361,0.7128018641434826,0.016965822140601532,89
90,0.039478397369384764,0.0006875475051920543,0.0035202503204345703,7.317096878564154e-05,5,sqrt,30,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 30}",0.7157534246575342,0.75,0.7054794520547946,0.726027397260274,0.7079037800687286,0.7210328108082663,0.016162885127963614,65
91,0.045212316513061526,0.0006569259456414129,0.0038214683532714843,9.527423596508212e-05,5,sqrt,35,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 35}",0.7191780821917808,0.7363013698630136,0.7123287671232876,0.7157534246575342,0.7044673539518901,0.7176057995575013,0.010544131436432187,77
92,0.05125646591186524,0.00042458345833879576,0.004296875,5.019140904702987e-05,5,sqrt,40,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 40}",0.726027397260274,0.726027397260274,0.708904109589041,0.7191780821917808,0.6804123711340206,0.7121098714870782,0.017043257246431513,90
93,0.05676679611206055,0.00023771039690150854,0.004719209671020508,5.0826322988145606e-05,5,sqrt,45,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 45}",0.7534246575342466,0.7397260273972602,0.702054794520548,0.7294520547945206,0.6941580756013745,0.7237631219695899,0.022426302635662983,55
94,0.06402621269226075,0.0015211110623278045,0.005160331726074219,8.408087336815162e-05,5,sqrt,50,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 50}",0.7465753424657534,0.7397260273972602,0.7226027397260274,0.7226027397260274,0.697594501718213,0.7258202702066562,0.016979647340714263,42
95,0.07020440101623535,0.0013541268482875374,0.0055942535400390625,4.125702451383982e-05,5,sqrt,55,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 55}",0.7123287671232876,0.7363013698630136,0.7294520547945206,0.726027397260274,0.7079037800687286,0.7224026738219649,0.01065558689123421,57
96,0.07615394592285156,0.0010880734311482054,0.006093788146972656,0.00012492054244732715,5,sqrt,60,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 60}",0.7363013698630136,0.7123287671232876,0.7191780821917808,0.7226027397260274,0.7044673539518901,0.7189756625711998,0.010658790115581523,75
97,0.0830143928527832,0.0008794823842735415,0.00652313232421875,0.00014820172519574513,5,sqrt,65,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 65}",0.7328767123287672,0.7397260273972602,0.7123287671232876,0.7294520547945206,0.7044673539518901,0.7237701831191452,0.013215950366576652,51
98,0.08913731575012207,0.0013212691047246256,0.0070034503936767575,0.00016671897806641047,5,sqrt,70,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 70}",0.7294520547945206,0.7294520547945206,0.708904109589041,0.7226027397260274,0.6907216494845361,0.716226521677729,0.014795957782001252,84
99,0.09581937789916992,0.0007057907190474973,0.007424259185791015,0.00023039129337629072,5,sqrt,75,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 75}",0.75,0.7431506849315068,0.7294520547945206,0.726027397260274,0.7079037800687286,0.731306783411006,0.014620033183808867,11
100,0.04016833305358887,0.0014921563745506781,0.0033928871154785155,6.525327915313785e-05,5,log2,30,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 30}",0.75,0.7431506849315068,0.7294520547945206,0.7363013698630136,0.7079037800687286,0.7333615779315539,0.014454687299059988,5
101,0.046664094924926756,0.000599624586386858,0.003897237777709961,0.00010975248077501786,5,log2,35,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 35}",0.75,0.7431506849315068,0.7157534246575342,0.7294520547945206,0.7044673539518901,0.7285647036670904,0.016839366398450184,27
102,0.05263338088989258,0.0004195905969910988,0.004294013977050782,3.457960474338797e-05,5,log2,40,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 40}",0.7397260273972602,0.7431506849315068,0.7157534246575342,0.7328767123287672,0.6907216494845361,0.724445699759921,0.01932518599828723,48
103,0.05945343971252441,0.0009837133515750447,0.004759931564331054,0.00011937421833659984,5,log2,45,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 45}",0.7602739726027398,0.7534246575342466,0.7157534246575342,0.7397260273972602,0.7010309278350515,0.7340418020053665,0.02245134668795641,2
104,0.06474027633666993,0.0002338348165397344,0.005118227005004883,3.506248181185972e-05,5,log2,50,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 50}",0.7294520547945206,0.7465753424657534,0.7226027397260274,0.7431506849315068,0.7079037800687286,0.7299369203973074,0.014077821107000954,21
105,0.0717846393585205,0.0007629730485433541,0.005654191970825196,0.0001519710470444576,5,log2,55,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 55}",0.7431506849315068,0.7465753424657534,0.7191780821917808,0.7328767123287672,0.7010309278350515,0.728562349950572,0.016744819047514327,28
106,0.07849597930908203,0.0015191732823936388,0.006104755401611328,0.00010096337442384962,5,log2,60,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 60}",0.7294520547945206,0.7431506849315068,0.7191780821917808,0.7397260273972602,0.7147766323024055,0.7292566963234948,0.0110809629037797,25
107,0.08633961677551269,0.0010174651413160242,0.0066452503204345705,0.00020602010848438677,5,log2,65,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 65}",0.7328767123287672,0.7534246575342466,0.7328767123287672,0.7328767123287672,0.711340206185567,0.732679000141223,0.013310474811049862,6
108,0.09214892387390136,0.0011124067685680866,0.006994438171386719,7.982279664685499e-05,5,log2,70,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 70}",0.7465753424657534,0.7534246575342466,0.7226027397260274,0.7431506849315068,0.7044673539518901,0.7340441557218849,0.018006979585073062,1
109,0.09794645309448242,0.001034429086958962,0.007389593124389649,0.00013049295070669114,5,log2,75,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 75}",0.7431506849315068,0.7465753424657534,0.7123287671232876,0.7431506849315068,0.6941580756013745,0.7278727110106858,0.0209519079319857,32
110,0.04412541389465332,0.00037498337691088955,0.0034613609313964844,0.0001277096858135123,5,,30,"{'max_depth': 5, 'max_features': None, 'n_estimators': 30}",0.7431506849315068,0.7465753424657534,0.7054794520547946,0.7363013698630136,0.7079037800687286,0.7278821258767594,0.017632146817390334,31
111,0.051650285720825195,0.0006602177329045146,0.003912734985351563,0.00010689040660104616,5,,35,"{'max_depth': 5, 'max_features': None, 'n_estimators': 35}",0.7465753424657534,0.7397260273972602,0.702054794520548,0.726027397260274,0.7044673539518901,0.7237701831191451,0.01802174570333785,53
112,0.05799679756164551,0.0006401378995437482,0.004385614395141601,5.204292581064945e-05,5,,40,"{'max_depth': 5, 'max_features': None, 'n_estimators': 40}",0.7363013698630136,0.7431506849315068,0.7054794520547946,0.7226027397260274,0.7044673539518901,0.7224003201054465,0.015695635375045692,60
113,0.06615977287292481,0.0012823950448697366,0.004817056655883789,0.00011757893538646264,5,,45,"{'max_depth': 5, 'max_features': None, 'n_estimators': 45}",0.7397260273972602,0.7328767123287672,0.702054794520548,0.7294520547945206,0.7044673539518901,0.7217153885985972,0.01544569791138321,63
114,0.07292013168334961,0.0009877022091171225,0.005231618881225586,0.00011130701017630718,5,,50,"{'max_depth': 5, 'max_features': None, 'n_estimators': 50}",0.7465753424657534,0.7431506849315068,0.702054794520548,0.7226027397260274,0.697594501718213,0.7223956126724097,0.020220382027178806,61
115,0.08019952774047852,0.0015822257610315256,0.005601835250854492,8.719295689029126e-05,5,,55,"{'max_depth': 5, 'max_features': None, 'n_estimators': 55}",0.7465753424657534,0.7431506849315068,0.708904109589041,0.7328767123287672,0.7010309278350515,0.7265075554300239,0.018326024417776265,37
116,0.08655133247375488,0.0007610526088113089,0.006072568893432617,0.00011339287881752849,5,,60,"{'max_depth': 5, 'max_features': None, 'n_estimators': 60}",0.7465753424657534,0.7465753424657534,0.708904109589041,0.7294520547945206,0.7010309278350515,0.7265075554300241,0.01883104929959897,36
117,0.09393310546875,0.0013094567664879936,0.0066568851470947266,0.0001249931088087972,5,,65,"{'max_depth': 5, 'max_features': None, 'n_estimators': 65}",0.7431506849315068,0.7328767123287672,0.708904109589041,0.7294520547945206,0.7044673539518901,0.7237701831191452,0.01472695315768188,51
118,0.10205531120300293,0.0010641230756550943,0.007066202163696289,5.43281398160807e-05,5,,70,"{'max_depth': 5, 'max_features': None, 'n_estimators': 70}",0.7568493150684932,0.7431506849315068,0.702054794520548,0.726027397260274,0.7010309278350515,0.7258226239231748,0.02210202299923372,41
119,0.11013665199279785,0.0017452915665830593,0.007508707046508789,0.0001269997742574885,5,,75,"{'max_depth': 5, 'max_features': None, 'n_estimators': 75}",0.7431506849315068,0.7397260273972602,0.702054794520548,0.7397260273972602,0.6941580756013745,0.7237631219695899,0.021133937390305647,55
120,0.040314531326293944,0.0004361452160778931,0.003532695770263672,6.884352882167528e-05,7,auto,30,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 30}",0.7431506849315068,0.7294520547945206,0.7226027397260274,0.7328767123287672,0.718213058419244,0.7292590500400131,0.008630442040955671,22
121,0.04702739715576172,0.0005527951478154618,0.004021120071411133,8.040913920207272e-05,7,auto,35,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 35}",0.7157534246575342,0.7397260273972602,0.7226027397260274,0.7294520547945206,0.6907216494845361,0.7196511792119757,0.016491686282077634,73
122,0.05461735725402832,0.001302188425546405,0.0046386241912841795,9.271600417579836e-05,7,auto,40,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 40}",0.7226027397260274,0.7465753424657534,0.7191780821917808,0.726027397260274,0.7216494845360825,0.7272066092359836,0.0099304870344218,33
123,0.06130833625793457,0.0006597009323722581,0.005024528503417969,6.355804677470167e-05,7,auto,45,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 45}",0.7191780821917808,0.7397260273972602,0.726027397260274,0.7363013698630136,0.6838487972508591,0.7210163347926375,0.019967977669562435,69
124,0.06818218231201172,0.0010466298792660444,0.005602979660034179,9.294491980598245e-05,7,auto,50,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 50}",0.7397260273972602,0.7294520547945206,0.7191780821917808,0.7294520547945206,0.7319587628865979,0.7299533964129361,0.00657473793319249,18
125,0.07534995079040527,0.000990396730573135,0.006041908264160156,9.067740315684421e-05,7,auto,55,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 55}",0.7294520547945206,0.7397260273972602,0.726027397260274,0.7328767123287672,0.718213058419244,0.7292590500400131,0.007143386547608311,22
126,0.08064618110656738,0.0012140351641332836,0.0064144134521484375,0.00015703095419869806,7,auto,60,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 60}",0.726027397260274,0.726027397260274,0.7226027397260274,0.7294520547945206,0.7079037800687286,0.7224026738219649,0.007566094878314554,57
127,0.08747782707214355,0.002366097074117525,0.006865358352661133,6.692738638742885e-05,7,auto,65,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 65}",0.7226027397260274,0.7294520547945206,0.726027397260274,0.7294520547945206,0.7044673539518901,0.7224003201054466,0.009319247412797332,59
128,0.09321703910827636,0.0006246574161612531,0.0074271678924560545,0.00014338227730394465,7,auto,70,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 70}",0.7397260273972602,0.7294520547945206,0.7294520547945206,0.7397260273972602,0.7147766323024055,0.7306265593371934,0.009160564903999873,12
129,0.0997232437133789,0.0006909026294665576,0.007840299606323242,7.689117090666574e-05,7,auto,75,"{'max_depth': 7, 'max_features': 'auto', 'n_estimators': 75}",0.7123287671232876,0.7294520547945206,0.7226027397260274,0.7328767123287672,0.7079037800687286,0.7210328108082662,0.00960997579564036,66
130,0.04057159423828125,0.00042464009134178754,0.0035902023315429687,7.08103340482854e-05,7,sqrt,30,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 30}",0.7363013698630136,0.7363013698630136,0.7191780821917808,0.7294520547945206,0.7044673539518901,0.7251400461328438,0.012088415359844985,43
131,0.04816327095031738,0.0011839744173170138,0.004143953323364258,8.979667923544564e-05,7,sqrt,35,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 35}",0.7191780821917808,0.7328767123287672,0.7363013698630136,0.7363013698630136,0.7147766323024055,0.7278868333097962,0.009101949900153854,29
132,0.054525566101074216,0.000938204214778134,0.004607725143432617,0.00011882839386435492,7,sqrt,40,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 40}",0.7157534246575342,0.7328767123287672,0.7294520547945206,0.7465753424657534,0.7250859106529209,0.7299486889798994,0.010103640082894957,19
133,0.06030759811401367,0.00021365915785141068,0.004953622817993164,4.6336453034764066e-05,7,sqrt,45,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 45}",0.7191780821917808,0.7431506849315068,0.7294520547945206,0.7397260273972602,0.7010309278350515,0.7265075554300239,0.015252354367915114,37
134,0.06768612861633301,9.543457052139835e-05,0.005612659454345703,8.436156321704105e-05,7,sqrt,50,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 50}",0.7363013698630136,0.7328767123287672,0.726027397260274,0.7363013698630136,0.7010309278350515,0.7265075554300239,0.013279253498426576,37
135,0.07468109130859375,0.0016284001407646453,0.00603485107421875,0.00016485206068187643,7,sqrt,55,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 55}",0.726027397260274,0.7328767123287672,0.7191780821917808,0.726027397260274,0.7147766323024055,0.7237772442687003,0.006246439041962011,49
136,0.08444004058837891,0.003256076047186566,0.0067615509033203125,0.0001676344071095472,7,sqrt,60,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 60}",0.7397260273972602,0.7431506849315068,0.726027397260274,0.7397260273972602,0.718213058419244,0.7333686390811092,0.009592774886280105,3
137,0.08925485610961914,0.002014658115208524,0.0070228099822998045,9.743936023528949e-05,7,sqrt,65,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 65}",0.726027397260274,0.7397260273972602,0.7328767123287672,0.726027397260274,0.7010309278350515,0.7251376924163255,0.013079993843399087,44
138,0.09247074127197266,0.0008518704118892761,0.007392168045043945,0.00012338201780760143,7,sqrt,70,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 70}",0.7294520547945206,0.7226027397260274,0.7294520547945206,0.7328767123287672,0.7079037800687286,0.7244574683425129,0.008924573610651337,47
139,0.09964451789855958,0.0020788040934088046,0.007786989212036133,0.0002387110346955656,7,sqrt,75,"{'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 75}",0.7328767123287672,0.75,0.726027397260274,0.7397260273972602,0.718213058419244,0.7333686390811092,0.010962171325213762,3
140,0.04087958335876465,0.0003954040444935265,0.003503894805908203,6.925287794604302e-05,7,log2,30,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 30}",0.726027397260274,0.7328767123287672,0.726027397260274,0.7294520547945206,0.6941580756013745,0.721708327449042,0.014007306942887212,64
141,0.048831939697265625,0.001937050881368465,0.004154109954833984,0.0001478262561370323,7,log2,35,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 35}",0.7294520547945206,0.7363013698630136,0.7054794520547946,0.726027397260274,0.7250859106529209,0.7244692369251048,0.010278598380299264,46
142,0.055464553833007815,0.0002901119514649334,0.0045010089874267575,0.00019279361902999233,7,log2,40,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 40}",0.7157534246575342,0.7397260273972602,0.7328767123287672,0.7397260273972602,0.711340206185567,0.7278844795932777,0.012051907508078613,30
143,0.06144561767578125,0.0009549276056098424,0.004928207397460938,0.0001408491409689113,7,log2,45,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 45}",0.7191780821917808,0.7431506849315068,0.7226027397260274,0.7363013698630136,0.711340206185567,0.7265146165795792,0.011592493762667544,35
144,0.0678985595703125,0.0009260410552429455,0.005419206619262695,0.00019231318475731237,7,log2,50,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 50}",0.7226027397260274,0.7328767123287672,0.7328767123287672,0.7397260273972602,0.718213058419244,0.7292590500400131,0.007772425281084979,22
145,0.07425622940063477,0.0009531302020445372,0.0059398174285888675,0.00015651235275944558,7,log2,55,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 55}",0.7054794520547946,0.7363013698630136,0.7328767123287672,0.7431506849315068,0.7010309278350515,0.7237678294026267,0.017130019918248966,54
146,0.08072342872619628,0.0014297817005898034,0.006356191635131836,0.0003123957946964704,7,log2,60,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 60}",0.7226027397260274,0.7363013698630136,0.7328767123287672,0.7431506849315068,0.7010309278350515,0.7271924869368733,0.014665873337796766,34
147,0.0879748821258545,0.0015257803661595517,0.006725025177001953,0.00016615947557235247,7,log2,65,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 65}",0.7157534246575342,0.7226027397260274,0.726027397260274,0.7397260273972602,0.7147766323024055,0.7237772442687003,0.009013312705198102,49
148,0.09629244804382324,0.0019615482361179507,0.007427597045898437,0.00016935632763236529,7,log2,70,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 70}",0.7191780821917808,0.7226027397260274,0.726027397260274,0.7397260273972602,0.697594501718213,0.7210257496587109,0.013635549266670252,68
149,0.10279488563537598,0.00238144845702405,0.00793757438659668,0.00023165486278089577,7,log2,75,"{'max_depth': 7, 'max_features': 'log2', 'n_estimators': 75}",0.7363013698630136,0.7226027397260274,0.7294520547945206,0.726027397260274,0.7147766323024055,0.7258320387892482,0.007147026780022341,40
150,0.046771907806396486,0.0009402874099395776,0.003649187088012695,0.00010701052400891259,7,,30,"{'max_depth': 7, 'max_features': None, 'n_estimators': 30}",0.7157534246575342,0.7191780821917808,0.7157534246575342,0.7397260273972602,0.6941580756013745,0.7169138069010967,0.01446402867423244,81
151,0.05818796157836914,0.0027882313626795517,0.00433039665222168,0.00021311009717704424,7,,35,"{'max_depth': 7, 'max_features': None, 'n_estimators': 35}",0.7157534246575342,0.7157534246575342,0.7226027397260274,0.7534246575342466,0.6838487972508591,0.7182766087652404,0.022145463928808732,76
152,0.06293811798095703,0.0003258667111977316,0.004587650299072266,9.632429268730364e-05,7,,40,"{'max_depth': 7, 'max_features': None, 'n_estimators': 40}",0.7123287671232876,0.7191780821917808,0.726027397260274,0.7328767123287672,0.7044673539518901,0.7189756625711999,0.009976766593229132,74
153,0.07044305801391601,0.0008104101995190881,0.005095958709716797,7.770573209104693e-05,7,,45,"{'max_depth': 7, 'max_features': None, 'n_estimators': 45}",0.7191780821917808,0.708904109589041,0.7157534246575342,0.7328767123287672,0.7044673539518901,0.7162359365438027,0.00977813561142414,82
154,0.07884883880615234,0.0013000934119146493,0.005543279647827149,6.494504589667795e-05,7,,50,"{'max_depth': 7, 'max_features': None, 'n_estimators': 50}",0.708904109589041,0.708904109589041,0.7123287671232876,0.7465753424657534,0.7044673539518901,0.7162359365438027,0.015373720654345932,82
155,0.0851447582244873,0.001132860764924808,0.0060310840606689455,6.367042144141216e-05,7,,55,"{'max_depth': 7, 'max_features': None, 'n_estimators': 55}",0.726027397260274,0.7123287671232876,0.7157534246575342,0.7328767123287672,0.7010309278350515,0.7176034458409829,0.011046526999310571,78
156,0.09346675872802734,0.001012345444994702,0.006674957275390625,7.9949737938124e-05,7,,60,"{'max_depth': 7, 'max_features': None, 'n_estimators': 60}",0.7191780821917808,0.726027397260274,0.7191780821917808,0.7363013698630136,0.697594501718213,0.7196558866450123,0.01268723419946695,72
157,0.1100809097290039,0.005607176074992552,0.0073607444763183595,0.0005380417044718524,7,,65,"{'max_depth': 7, 'max_features': None, 'n_estimators': 65}",0.7157534246575342,0.7294520547945206,0.7157534246575342,0.726027397260274,0.7010309278350515,0.7176034458409829,0.009928202268928326,78
158,0.1091890811920166,0.001324291497297656,0.007441520690917969,0.00015376338573455631,7,,70,"{'max_depth': 7, 'max_features': None, 'n_estimators': 70}",0.7157534246575342,0.7191780821917808,0.7123287671232876,0.7294520547945206,0.7010309278350515,0.715548651320435,0.009248256897099849,85
159,0.11796450614929199,0.0015464701599972603,0.008130979537963868,6.867703350832579e-05,7,,75,"{'max_depth': 7, 'max_features': None, 'n_estimators': 75}",0.7123287671232876,0.7157534246575342,0.7191780821917808,0.7294520547945206,0.6941580756013745,0.7141740808736996,0.011532532185113426,88
